091600085T-5,5,Chemin de la Cagarasse,09300,Lavelanet,CAD,42.931369,1.850303
091600085T-7,7,Chemin de la Cagarasse,09300,Lavelanet,CAD,42.931179,1.850354
091600085T-9,9,Chemin de la Cagarasse,09300,Lavelanet,CAD,42.931069,1.850380
091600086U-9,9,Rue du Central Téléphonique,09300,Lavelanet,C+O,42.929951,1.846867
091600087V-1,1,Rue Charles Péguy,09300,Lavelanet,C+O,42.930548,1.844354
091600087V-3,3,Rue Charles Péguy,09300,Lavelanet,C+O,42.930902,1.843927
091600087V-4,4,Rue Charles Péguy,09300,Lavelanet,C+O,42.931476,1.843405
091600100J-10,10,Rue Châteaubriand,09300,Lavelanet,CAD,42.934584,1.840140
091600100J-10A,10A,Rue Châteaubriand,09300,Lavelanet,CAD,42.934951,1.840668
091600100J-1,1,Rue Châteaubriand,09300,Lavelanet,CAD,42.934146,1.838743
091600100J-12,12,Rue Châteaubriand,09300,Lavelanet,CAD,42.934955,1.841548
091600100J-14,14,Rue Châteaubriand,09300,Lavelanet,CAD,42.934796,1.841768
091600100J-16,16,Rue Châteaubriand,09300,Lavelanet,CAD,42.934524,1.841998
091600100J-18,18,Rue Châteaubriand,09300,Lavelanet,CAD,42.934465,1.842218
091600100J-1B,1BIS,Rue Châteaubriand,09300,Lavelanet,CAD,42.934146,1.838760
091600100J-20,20,Rue Châteaubriand,09300,Lavelanet,CAD,42.934623,1.842653
091600100J-2,2,Rue Châteaubriand,09300,Lavelanet,CAD,42.934404,1.839086
091600100J-3,3,Rue Châteaubriand,09300,Lavelanet,CAD,42.934454,1.838819
091600100J-4,4,Rue Châteaubriand,09300,Lavelanet,CAD,42.934363,1.839286
091600100J-4B,4BIS,Rue Châteaubriand,09300,Lavelanet,CAD,42.934360,1.839750
091600100J-4T,4TER,Rue Châteaubriand,09300,Lavelanet,CAD,42.933894,1.841547
091600100J-6,6,Rue Châteaubriand,09300,Lavelanet,CAD,42.934525,1.839695
091600100J-8,8,Rue Châteaubriand,09300,Lavelanet,CAD,42.935559,1.837405
091600110V-11,11,Impasse Clément Ader,09300,Lavelanet,C+O,42.926274,1.860326
091600110V-1,1,Impasse Clément Ader,09300,Lavelanet,C+O,42.926917,1.860501
091600110V-2,2,Impasse Clément Ader,09300,Lavelanet,C+O,42.926940,1.860269
091600110V-3,3,Impasse Clément Ader,09300,Lavelanet,C+O,42.926740,1.860442
091600110V-4,4,Impasse Clément Ader,09300,Lavelanet,C+O,42.926800,1.860006
091600110V-5,5,Impasse Clément Ader,09300,Lavelanet,C+O,42.926611,1.860401
091600110V-7,7,Impasse Clément Ader,09300,Lavelanet,C+O,42.926464,1.860351
091600110V-9,9,Impasse Clément Ader,09300,Lavelanet,C+O,42.926422,1.860337
091600115A-11,11,Rue du Collège,09300,Lavelanet,C+O,42.940120,1.852789
091600115A-1,1,Rue du Collège,09300,Lavelanet,C+O,42.939862,1.852115
091600115A-13,13,Rue du Collège,09300,Lavelanet,C+O,42.940195,1.852992
091600115A-15,15,Rue du Collège,09300,Lavelanet,C+O,42.940244,1.853122
091600115A-19,19,Rue du Collège,09300,Lavelanet,C+O,42.940513,1.853270
091600115A-19B,19BIS,Rue du Collège,09300,Lavelanet,C+O,42.940514,1.853287
091600115A-2,2,Rue du Collège,09300,Lavelanet,C+O,42.939709,1.851924
091600115A-3,3,Rue du Collège,09300,Lavelanet,C+O,42.939902,1.852220
091600115A-4,4,Rue du Collège,09300,Lavelanet,C+O,42.939780,1.852110
091600115A-5,5,Rue du Collège,09300,Lavelanet,C+O,42.939960,1.852372
091600115A-6,6,Rue du Collège,09300,Lavelanet,C+O,42.940017,1.853224
091600115A-7,7,Rue du Collège,09300,Lavelanet,C+O,42.939998,1.852471
091600115A-9,9,Rue du Collège,09300,Lavelanet,C+O,42.940073,1.852667
091600130S-10,10,Rue du Cousteil,09300,Lavelanet,C+O,42.932387,1.849461
091600130S-12,12,Rue du Cousteil,09300,Lavelanet,C+O,42.932342,1.849522
091600130S-4,4,Rue du Cousteil,09300,Lavelanet,C+O,42.932312,1.849150
091600130S-6,6,Rue du Cousteil,09300,Lavelanet,C+O,42.932204,1.849109
091600130S-6B,6BIS,Rue du Cousteil,09300,Lavelanet,C+O,42.932067,1.849245
091600130S-8,8,Rue du Cousteil,09300,Lavelanet,C+O,42.932343,1.849353
091600140C-18,18,Rue Denis Papin,09300,Lavelanet,C+O,42.938374,1.854879
091600140C-18B,18BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.938451,1.855674
091600140C-20,20,Rue Denis Papin,09300,Lavelanet,C+O,42.938404,1.855266
091600140C-22,22,Rue Denis Papin,09300,Lavelanet,C+O,42.938828,1.855094
091600140C-24,24,Rue Denis Papin,09300,Lavelanet,C+O,42.939024,1.855250
091600140C-24A,24A,Rue Denis Papin,09300,Lavelanet,C+O,42.938869,1.855433
091600140C-26,26,Rue Denis Papin,09300,Lavelanet,C+O,42.939042,1.855479
091600140C-26B,26BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.939043,1.855496
091600140C-28,28,Rue Denis Papin,09300,Lavelanet,C+O,42.939236,1.855433
091600140C-30,30,Rue Denis Papin,09300,Lavelanet,C+O,42.939362,1.855520
091600140C-32,32,Rue Denis Papin,09300,Lavelanet,C+O,42.939543,1.855625
091600140C-32B,32BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.939533,1.855824
091600140C-32T,32TER,Rue Denis Papin,09300,Lavelanet,C+O,42.939567,1.855755
091600140C-34,34,Rue Denis Papin,09300,Lavelanet,C+O,42.939639,1.855652
091600140C-34A,34A,Rue Denis Papin,09300,Lavelanet,C+O,42.939664,1.855755
091600140C-34B,34B,Rue Denis Papin,09300,Lavelanet,C+O,42.939777,1.856161
091600140C-34T,34T,Rue Denis Papin,09300,Lavelanet,C+O,42.939673,1.855829
091600140C-36,36,Rue Denis Papin,09300,Lavelanet,C+O,42.940125,1.856015
091600140C-38,38,Rue Denis Papin,09300,Lavelanet,C+O,42.940004,1.856434
091600140C-38B,38BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.939895,1.856674
091600140C-40,40,Rue Denis Papin,09300,Lavelanet,C+O,42.940290,1.856146
091600140C-40B,40BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.940025,1.856754
091600140C-42,42,Rue Denis Papin,09300,Lavelanet,C+O,42.940505,1.856328
091600140C-42B,42BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.940424,1.856939
091600140C-44,44,Rue Denis Papin,09300,Lavelanet,C+O,42.940809,1.856597
091600140C-46,46,Rue Denis Papin,09300,Lavelanet,C+O,42.940903,1.856676
091600140C-46B,46BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.940813,1.857116
091600140C-46T,46TER,Rue Denis Papin,09300,Lavelanet,C+O,42.940813,1.857129
091600140C-48,48,Rue Denis Papin,09300,Lavelanet,C+O,42.941095,1.857442
091600140C-48A,48A,Rue Denis Papin,09300,Lavelanet,C+O,42.941080,1.857153
091600140C-48B,48B,Rue Denis Papin,09300,Lavelanet,C+O,42.940883,1.857459
091600140C-50,50,Rue Denis Papin,09300,Lavelanet,C+O,42.941267,1.856979
091600140C-52,52,Rue Denis Papin,09300,Lavelanet,C+O,42.941233,1.857435
091600140C-52A,52A,Rue Denis Papin,09300,Lavelanet,C+O,42.941361,1.857408
091600140C-52B,52B,Rue Denis Papin,09300,Lavelanet,C+O,42.941361,1.857418
091600140C-52T,52T,Rue Denis Papin,09300,Lavelanet,C+O,42.941541,1.857337
091600140C-54,54,Rue Denis Papin,09300,Lavelanet,C+O,42.941711,1.857463
091600140C-5,5,Rue Denis Papin,09300,Lavelanet,C+O,42.941134,1.856506
091600140C-56,56,Rue Denis Papin,09300,Lavelanet,C+O,42.941647,1.857687
091600140C-58,58,Rue Denis Papin,09300,Lavelanet,C+O,42.941894,1.857619
091600140C-58B,58BIS,Rue Denis Papin,09300,Lavelanet,C+O,42.941894,1.857637
091600145H-1,1,Place du 19 Mars 1962,09300,Lavelanet,C+O,42.928115,1.841157
091600150N-10,10,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931818,1.850386
091600150N-11,11,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932617,1.849697
091600150N-1,1,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932678,1.849270
091600150N-12,12,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931796,1.850469
091600150N-13,13,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932557,1.849797
091600150N-14,14,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931742,1.850529
091600150N-15,15,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932052,1.850983
091600150N-16,16,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931678,1.850569
091600150N-17,17,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932096,1.851250
091600150N-17B,17BIS,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931928,1.851322
091600150N-18,18,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931612,1.850620
091600150N-19,19,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931883,1.851393
091600150N-20,20,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931794,1.850879
091600150N-21,21,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931929,1.851531
091600150N-2,2,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932547,1.849263
091600150N-23,23,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931877,1.851583
091600150N-24,24,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931715,1.851064
091600150N-25,25,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931830,1.851660
091600150N-26,26,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931457,1.851576
091600150N-27,27,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931743,1.851697
091600150N-28,28,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931554,1.851750
091600150N-29,29,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931764,1.851902
091600150N-2B,2BIS,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932221,1.850103
091600150N-30,30,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931532,1.851802
091600150N-31,31,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931736,1.851950
091600150N-32,32,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931508,1.851858
091600150N-33,33,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931676,1.852028
091600150N-3,3,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932681,1.849382
091600150N-34,34,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931488,1.851904
091600150N-35,35,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931623,1.851973
091600150N-36,36,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931471,1.851946
091600150N-37,37,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931571,1.852111
091600150N-38,38,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931324,1.851893
091600150N-39,39,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931495,1.852132
091600150N-40,40,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931440,1.852020
091600150N-41,41,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931471,1.852190
091600150N-42,42,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931138,1.851943
091600150N-43,43,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931319,1.852694
091600150N-44,44,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931361,1.852204
091600150N-4,4,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932101,1.850166
091600150N-45,45,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931306,1.852819
091600150N-46,46,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931326,1.852289
091600150N-47,47,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931203,1.852884
091600150N-47B,47BIS,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931312,1.853092
091600150N-48,48,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931300,1.852349
091600150N-49,49,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931116,1.853029
091600150N-4B,4BIS,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932008,1.850248
091600150N-50,50,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931267,1.852428
091600150N-51,51,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931086,1.853086
091600150N-52,52,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931151,1.852446
091600150N-52B,52BIS,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931134,1.852571
091600150N-53,53,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931065,1.853130
091600150N-54,54,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.930973,1.852694
091600150N-55,55,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931042,1.853175
091600150N-5,5,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932658,1.849494
091600150N-57,57,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931020,1.853218
091600150N-59,59,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931066,1.853318
091600150N-61,61,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.930851,1.854078
091600150N-63,63,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.930895,1.853489
091600150N-65,65,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.930851,1.854090
091600150N-6,6,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931943,1.850314
091600150N-7,7,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932642,1.849557
091600150N-8,8,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.931886,1.850354
091600150N-9,9,Avenue du Docteur Bernadac,09300,Lavelanet,CAD,42.932633,1.849632
091600160Z-10,10,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932731,1.844643
091600160Z-11,11,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932754,1.844532
091600160Z-1,1,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932365,1.844536
091600160Z-12,12,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932793,1.844642
091600160Z-13,13,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932904,1.844563
091600160Z-13B,13BIS,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932853,1.844428
091600160Z-14,14,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932841,1.844641
091600160Z-15,15,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932980,1.844531
091600160Z-16,16,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932892,1.844641
091600160Z-17,17,Rue Édouard Herriot,09300,Lavelanet,C+O,42.933022,1.844530
091600160Z-18,18,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932952,1.844640
091600160Z-19,19,Rue Édouard Herriot,09300,Lavelanet,C+O,42.933088,1.844530
091600160Z-20,20,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932997,1.844639
091600160Z-20B,20BIS,Rue Édouard Herriot,09300,Lavelanet,C+O,42.933052,1.844719
091600160Z-22,22,Rue Édouard Herriot,09300,Lavelanet,C+O,42.933116,1.844836
091600160Z-2,2,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932466,1.844647
091600160Z-3,3,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932430,1.844535
091600160Z-4,4,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932536,1.844646
091600160Z-5,5,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932549,1.844534
091600160Z-6,6,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932600,1.844645
091600160Z-7,7,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932622,1.844430
091600160Z-8,8,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932653,1.844644
091600160Z-9,9,Rue Édouard Herriot,09300,Lavelanet,C+O,42.932654,1.844533
091600162B-2,2,Rue de l'Église,09300,Lavelanet,C+O,42.934922,1.850322
091600162B-4,4,Rue de l'Église,09300,Lavelanet,C+O,42.934820,1.850411
091600162B-6,6,Rue de l'Église,09300,Lavelanet,C+O,42.934627,1.850721
091600165E-2,2,Place de l'Europe,09300,Lavelanet,CAD,42.932186,1.848120
091600165E-4,4,Place de l'Europe,09300,Lavelanet,CAD,42.932104,1.848153
091600165E-4B,4BIS,Place de l'Europe,09300,Lavelanet,CAD,42.932230,1.847578
091600170K-10,10,Rue Félix Garrigou,09300,Lavelanet,C+O,42.927728,1.840152
091600170K-1,1,Rue Félix Garrigou,09300,Lavelanet,C+O,42.927138,1.840315
091600170K-12,12,Rue Félix Garrigou,09300,Lavelanet,C+O,42.928244,1.840422
091600170K-12B,12BIS,Rue Félix Garrigou,09300,Lavelanet,C+O,42.928266,1.840292
091600170K-14,14,Rue Félix Garrigou,09300,Lavelanet,C+O,42.928313,1.840018
091600170K-14A,14A,Rue Félix Garrigou,09300,Lavelanet,C+O,42.928433,1.840462
091600170K-16,16,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929226,1.840224
091600170K-18,18,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929500,1.840550
091600170K-20,20,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929508,1.840131
091600170K-20B,20BIS,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929620,1.840087
091600170K-21,21,Rue Félix Garrigou,09300,Lavelanet,C+O,42.930438,1.841531
091600170K-22,22,Rue Félix Garrigou,09300,Lavelanet,C+O,42.930074,1.840297
091600170K-2,2,Rue Félix Garrigou,09300,Lavelanet,C+O,42.927284,1.840087
091600170K-23B,23BIS,Rue Félix Garrigou,09300,Lavelanet,C+O,42.927962,1.840675
091600170K-24,24,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929472,1.840701
091600170K-24B,24BIS,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929492,1.840808
091600170K-26,26,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929582,1.840886
091600170K-28,28,Rue Félix Garrigou,09300,Lavelanet,C+O,42.930287,1.841069
091600170K-28B,28BIS,Rue Félix Garrigou,09300,Lavelanet,C+O,42.929984,1.840888
091600170K-30,30,Rue Félix Garrigou,09300,Lavelanet,C+O,42.930435,1.841287
091600170K-38,38,Rue Félix Garrigou,09300,Lavelanet,C+O,42.927217,1.840686
091600170K-4,4,Rue Félix Garrigou,09300,Lavelanet,C+O,42.927380,1.839874
091600170K-8,8,Rue Félix Garrigou,09300,Lavelanet,C+O,42.927534,1.839757
091600180W-10,10,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937179,1.855432
091600180W-10A,10A,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937179,1.855451
091600180W-1,1,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937833,1.855482
091600180W-12,12,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937481,1.855413
091600180W-14,14,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937605,1.855592
091600180W-16,16,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937674,1.855774
091600180W-16B,16BIS,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937404,1.855958
091600180W-18,18,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937562,1.856166
091600180W-1A,1A,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937697,1.855033
091600180W-1B,1B,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937833,1.855499
091600180W-20,20,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937347,1.856353
091600180W-22,22,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937643,1.856549
091600180W-2,2,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937481,1.852886
091600180W-24,24,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937349,1.856622
091600180W-26,26,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937633,1.857004
091600180W-26B,26BIS,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937134,1.857286
091600180W-3,3,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937959,1.855505
091600180W-4,4,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937262,1.853506
091600180W-4A,4A,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937020,1.854865
091600180W-5,5,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937961,1.855741
091600180W-5B,5BIS,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937752,1.856607
091600180W-6,6,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937218,1.854901
091600180W-7,7,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937754,1.855900
091600180W-7A,7A,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937835,1.855899
091600180W-8,8,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937278,1.855061
091600180W-9,9,Chemin de Fount Laouzert,09300,Lavelanet,C+O,42.937675,1.855485
091600185B-10,10,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939217,1.852342
091600185B-11,11,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.938852,1.852319
091600185B-1,1,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.938498,1.852648
091600185B-12,12,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939277,1.852310
091600185B-13,13,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939041,1.851763
091600185B-14,14,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939249,1.852037
091600185B-14A,14A,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939491,1.852179
091600185B-14B,14B,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939374,1.851953
091600185B-15,15,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939167,1.851740
091600185B-16,16,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939821,1.851749
091600185B-17,17,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939361,1.851843
091600185B-18,18,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940224,1.851650
091600185B-19,19,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939336,1.851499
091600185B-20,20,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940288,1.851654
091600185B-21,21,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939650,1.851308
091600185B-21B,21BIS,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939650,1.851326
091600185B-22,22,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940370,1.851663
091600185B-2,2,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.938948,1.852577
091600185B-23,23,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939822,1.851566
091600185B-24,24,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940540,1.851685
091600185B-25,25,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939941,1.851552
091600185B-26,26,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940795,1.851679
091600185B-27,27,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940011,1.851545
091600185B-28,28,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940801,1.851570
091600185B-29,29,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940077,1.851544
091600185B-30,30,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940806,1.851480
091600185B-31,31,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940160,1.851546
091600185B-32,32,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940811,1.851395
091600185B-33,33,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939947,1.851167
091600185B-3,3,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.938583,1.852569
091600185B-34,34,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940817,1.851291
091600185B-35,35,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940180,1.851082
091600185B-37,37,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940082,1.851181
091600185B-39,39,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940042,1.851064
091600185B-41,41,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940230,1.851197
091600185B-43,43,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940310,1.851205
091600185B-4,4,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939014,1.852473
091600185B-45,45,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940388,1.851280
091600185B-47,47,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940382,1.851361
091600185B-51,51,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940732,1.851481
091600185B-53,53,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940747,1.851273
091600185B-55,55,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940757,1.851113
091600185B-5,5,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.938650,1.852507
091600185B-57,57,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.940436,1.850129
091600185B-6,6,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939074,1.852425
091600185B-7,7,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.938707,1.852454
091600185B-8,8,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.939139,1.852361
091600185B-9,9,Rue Frédéric Mistral,09300,Lavelanet,C+O,42.938772,1.852393
091600190G-10,10,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.933832,1.850448
091600190G-11,11,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934096,1.850242
091600190G-12,12,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.933877,1.850536
091600190G-13,13,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934166,1.850265
091600190G-14,14,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.933927,1.850584
091600190G-15,15,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934194,1.850281
091600190G-16,16,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.933987,1.850434
091600190G-17,17,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934257,1.850294
091600190G-17B,17BIS,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934257,1.850311
091600190G-18,18,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934021,1.850467
091600190G-19,19,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934337,1.850400
091600190G-20,20,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934046,1.850520
091600190G-21,21,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934385,1.850443
091600190G-22,22,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934079,1.850537
091600190G-2,2,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.933625,1.850429
091600190G-23,23,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934431,1.850495
091600190G-24,24,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934147,1.850501
091600190G-25,25,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934468,1.850538
091600190G-26,26,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934176,1.850565
091600190G-27,27,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934497,1.850572
091600190G-28,28,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934197,1.850630
091600190G-28B,28BIS,Rue Frédéric Soulié,09300,Lavelanet,C+O,42.934226,1.850637
